subject,sendings,opens,open_rate
"{% if contact.1 == true %}{{ contact.1 }},{% else %}{% endif %} it’s now or never: save up to 87% on all canvases! ALLLWOFFMPCRM16186_MPUK_DO_2528_LIKELY_REM_final",3,1,0.333333333
Wow! All Wall Decorations with up to -79%!  8LWMULTIPWDMPCRM16581_MPUK_MI_2522_LIKELY_TEST,3,1,0.333333333
"{% if contact.1 == '{{ contact.1 }}' %}{% if contact.1 == true %}{{ contact.1 }}, your {% else %}Your {% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, your {% else %}Your {% endif %}{% endif %}code &#x1f525;MP1ST25CRM&#x1f525; | Triple savings guaranteed! MP1ST25CRM_MP_SA_2515_1st_ORDER_TEST",3,1,0.333333333
Wrap up the year with up to 10% extra off Calendars & Photo Books from just £6.00! LIWR6FBG_MPUK_FR_2549_LIKELY_2_FINAL,3,1,0.333333333
"Are you really going to miss out on this huge discount{% if contact.1 == true %}, {{ contact.1 }}?{% else %}?{% endif %} 6LWALLHDMPCRM16471_MP_MI_2510_LIKELY_REM_FINAL",3,1,0.333333333
"Your exclusive Photo Product offer awaits{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} 8LWMULTIPWDMPCRM16581_MP_SO_2512_LIKELY_test",3,1,0.333333333
"Thank you for your trust{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} &#x2764;&#xfe0f; AllLWDACPP2ALT5CRM15618_MPUK_MI_2520_MONTHLY_test",3,1,0.333333333
Unlock EXTRA savings with code ARJ32AA1! ARJ32AA1_MPUK_MI_2525_LIKELY_FINAL,3,1,0.333333333
"Last call{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} Massive savings on our bestselling Canvases await! 6LWMIPIMPALT2CRM16694_MPUK_MI_2529_LIKELY_REM_FINAL B",3,1,0.333333333
"Do you really want to let your code MP1ST25CRM expire{% if contact.1 == true %}, {{ contact.1 }}? {% else %}? {% endif %}&#x23f0; MP1ST25CRM_MP_SA_2515_1st_ORDER_REM_TEST",3,1,0.333333333
"&#x2600;&#xfe0f; Sun’s out, Sale’s live – epic Wall Décor offers! LWDACADMPCRM16744_MPUK_DO_2525_LIKELY_FINAL",3,1,0.333333333
"&#x1f385; {% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, your {% else %}Your {% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, your {% else %}Your {% endif %}{% endif %}your Christmas in July surprise is waiting – unwrap it now! Z90BV14F_MP_DO_2430_LIKELY_TEST",3,1,0.333333333
&#x1f30e; Happy World Environment Day!  MULTIPALLMPCRM16608_MPUK_DO_2523_LIKELY_TEST,3,1,0.333333333
"{% if contact.1 == true %} {{ contact.1 }}, it’s{% else %}It’s {% endif %} time to get those memories off your phone &#x1f4f1; LWCOLDACADMPALTCRM16599_MPUK_MI_2531_LIKELY_FINAL",3,1,0.333333333
Don’t miss out: Home Decorations starting from £6.50! &#x1f6a8; 6LWVARIOUSALTCRM15037_MPUK_SO_2531_LIKELY_TEST,3,1,0.333333333
&#x1f490; Mother's Day Sale: Up to 81% off! 6LWALLPGMPALTCRM16175_MP_SA_2511_LIKELY_test2,3,1,0.333333333
"{% if contact.1 == '' %}Reminder, {% if contact.1 == true %}{{ contact.1 }}: {% else %}Reminder: {% endif %}{% else %}Reminder, {% if contact.1 == true %}{{ contact.1 }}: {% else %}Reminder: {% endif %}{% endif %}your code Z90BV14F is expiring soon! &#x1f31f; Z90BV14F_MPUK_DO_2530_LIKELY_REM_FINAL",3,1,0.333333333
"24h left | {% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, use{% else %}Use{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, use{% else %}Use{% endif %}{% endif %} the last chance to get up to -81%!  6LWALLWDMPCRM16787_MPUK_SO_2529_LIKELY_REM_TEST",3,1,0.333333333
It’s not what you think. It’s better. 8LWMULTIPWDMPCRM16581_MP_SO_2512_LIKELY_REM_FINAL,3,1,0.333333333
"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, your{% else %}Your{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, your{% else %}Your{% endif %}{% endif %} up to -87% on Canvas & Collages is about to expire! &#x1f4a5; LWS12PR34PMPCRM16627_MP_MI_2515_LIKELY_REM_TEST",3,1,0.333333333
Top-Canvases and Photo Textiles at unbeatable prices – up to 81% off! 6LWALLHDMPCRM16471_MP_MI_2510_LIKELY_test,3,1,0.333333333
"{% if contact.1 == true %}{{ contact.1 }}, don't {% else %}Don't {% endif %}miss the ""Thank You"" offer! It's ending soon! AllLWDACPP2ALT3CRM15618_MPUK_MI_2520_LIKELY_REM_FINAL",3,1,0.333333333
"&#x1f525; Big Canvas, bigger savings - 71% off now! 1LW35CRM13296_MPUK_SO_2533_LIKELY_TEST",3,1,0.333333333
&#x1f490; Mother's Day Sale: Up to 81% Off! 6LWALLPGMPALTCRM16175_MP_SA_2511_LIKELY_test,3,1,0.333333333
Your photos as artwork – exclusive Canvas offer &#x2728;  9LWFP112026ALT2CRM16312_MP_MI_2513_LIKELY_FINAL,3,1,0.333333333
Your photos as artwork – exclusive Canvas offer &#x2728;  9LWFP112026ALT2CRM16312_MP_MI_2513_LIKELY_REM_TEST,3,1,0.333333333
"&#x1f385; {% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, your {% else %}Your {% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, your {% else %}Your {% endif %}{% endif %}your Christmas in July surprise is waiting – time to unwrap it! Z90BV14F_MP_DO_2430_LIKELY_REM_TEST",3,1,0.333333333
"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, your{% else %}Your{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, your{% else %}Your{% endif %}{% endif %} exclusive code RYX6K5TM is here!  RYX6K5TM_MP_SA_2510_LIKELY_TEST",3,1,0.333333333
10% off ALL Photo Books &#x2744;&#xfe0f; Starting from just £7.20 LIWR6FBG_MPUK_DO_2552_LIKELY_2_FINAL,3,1,0.333333333
"&#x1f6a8; Wait{% if contact.1 == true %}, {{ contact.1 }}...{% else %}...{% endif %} did you see what’s trending right now? MULTIPBESTMPCRM16620_MPUK_MI_2524_LIKELY_FINAL",3,1,0.333333333
"Thank you for your trust{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} &#x2764;&#xfe0f; AllLWDACPP2ALT3CRM15618_MPUK_MI_2520_LIKELY_FINAL",3,1,0.333333333
&#x1f381; A special gift for Mum! Up to £10 off with code WKH5PTCB WKH5PTCB_MP_FR_2511_LIKELY_FINAL,3,1,0.333333333
"From just £3.60 – don’t miss out on big savings{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %} 7LWVARIOUSMPALT2CRM16131_MPUK_SO_2520_LIKELY_REM_TEST",3,1,0.333333333
"Thank you{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% endif %} Wall Décor from just £3.83 &#x1f381; AllLWDACPP2ALT5CRM15618_MPUK_MI_2602_LIKELY_TEST",3,1,0.333333333
"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, find{% else %}Find {% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, find{% else %}Find {% endif %}{% endif %} your Father’s Day gift inspiration - SPECIAL discount! RYX6K5TM_MPUK_MO_2524_LIKELY_FINAL_1",3,1,0.333333333
"&#x26a1; 24-hour deal for smart shoppers like you{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} 2WD2HDMPCRM15925_MPUK_MO_2526_LIKELY_FINAL",3,1,0.333333333
"&#x1f381; Your code TK4AK9FL is ready to use - don’t miss out{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %} TK4AK9FL_MPUK_SA_2551_LIKELY_FINAL",3,1,0.333333333
&#x1f525; Our #1 Canvas deal – Now £22 (Limited!) 1LW22CRM13742_MPUK_SO_2528_LIKELY_test,3,1,0.333333333
Mega discounts until midnight – Don’t miss out! MULTIPALLMPALTCRM16608_MP_SO_2514_LIKELY_REM_FINAL,3,1,0.333333333
"Get Inspired{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} We have ideas for you &#x1f4a1; 4LWFPMPCRM16676_MPUK_SO_2517_LIKELY_test",3,1,0.333333333
"9 Canvas sizes, up to 71% off – Grab yours now! _MPUK_MI_2526_LIKELY_TEST",3,1,0.333333333
"Hey{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} VIP discounts up to 87% - Save big on Photo Gifts! MULTIPLWPGMPCRM16609_MPUK_MI_2532_LIKELY_test",3,1,0.333333333
Flash Sale! 12% OFF XXL Canvas Prints 1395_24W2_SA_CA_ATTENTIVE,3,3,1
(48h) Photo Products from £3.60 – Treat yourself or someone special MULTIPLWPGMPCRM16609_MPUK_MI_2532_LIKELY_REM_FINAL 1,3,1,0.333333333
"Exclusive reward just for you{% if contact.1 == '' %}{% if contact.1 == true %}, {{  contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{  contact.1 }}! {% else %}! {% endif %}{% endif %} AllLWDACPP2ALT2CRM15618_MPUK_MI_2527_LIKELY_FINAL_OLD_A",3,1,0.333333333
&#x1f430; Easter Bunny’s surprise: claim your FREE Tote Bag with code CEVWSV41! MULTIPALLMPALT3CRM16608_MPUK_FR_2516_LIKELY_FINAL,3,1,0.333333333
"{% if contact.1 == true %}{{ contact.1 }}, picture-perfect{% else %}Picture-perfect{% endif %} prices waiting for you – don’t blink! 4LWFPMPCRM16676_MPUK_SO_2517_LIKELY_REM_FINAL",3,1,0.333333333
"Hurry{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} Canvas Print sets today from £6 3LWMPCRM16828_MPUK_MI_2534_LIKELY_REM_FINAL",3,1,0.333333333
"{% if contact.1 == true %}{{ contact.1 }}, unlock {% else %}Unlock {% endif %}your special offer &#x1f525; Up to 87% off Wall Décor! LWCOLDACADMPCRM16599_MPUK_SO_2526_LIKELY_FINAL",3,1,0.333333333
"Our gift: £10 discount{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} &#x1f381; Hurry up and save! QKE0DFXT_MPUK_SO_2548_LIKELY_test",3,1,0.333333333
&#x1f525; Only a few hours left: Prices from £2.40 & Guaranteed Delivery! MULTIPOFFMP3CRM16108_MPUK_MO_2551_LIKELY_REM_test,3,1,0.333333333
"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, your{% else %}Your{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, your{% else %}Your{% endif %}{% endif %} up to -87% on Canvas & Collages is about to expire! &#x1f4a5; LWS12PR34PMPALT2CRM16627_MPUK_MI_2521_LIKELY_REM_TEST",3,1,0.333333333
"One price, multiple sizes – Canvas starting at £11! 9LWFP112026CRM16312_MPUK_SO_2530_LIKELY_FINAL_B",3,1,0.333333333
"&#x1f6a8; Wait{% if contact.1 == true %}, {{ contact.1 }}...{% else %}...{% endif %} did you see what’s trending right now? MULTIPBESTMPALTCRM16620_MPUK_MI_2530_LIKELY_TEST1",3,1,0.333333333
"Don’t forget{% if contact.1 == '{{ contact.1 }}' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %} Your Thank You discounts end soon – up to 87% off! AllLWDACPP2ALT2CRM15618_MPUK_MI_2527_LIKELY_REM_FINAL_NEW",3,1,0.333333333
"{% if contact.1 == true %} {{ contact.1 }}, there's{% else %}There's{% endif %} no place like home -  let’s make it unforgettable &#x1f3e1;  4LWPPLBL3CUMPCRM16683_MPUK_SO_2527_LIKELY_test",3,1,0.333333333
Your photos as artwork – exclusive Canvas offer &#x2728;  4LWFPMPCRM16676_MPUK_SO_2517_LIKELY_testt,3,1,0.333333333
"Last call{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% endif %} Massive savings on our Bestsellers await!  MULTIPBESTMPALTCRM16620_MPUK_MI_2530_LIKELY_REM_FINAL",3,1,0.333333333
"Prime Deals for you{% if contact.1 == true %}, {{ contact.1 }}:{% else %}:{% endif %} up to -92% on ALL Canvases! &#x26a1; ALLLWOFFMPCRM16186_MPUK_DO_2528_LIKELY_test1",3,1,0.333333333
"&#x1f381; {% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, you{% else %}You {% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, you{% else %}You {% endif %}{% endif %} you received a gift from us! AllLWDACPP2ALTCRM15618_MPUK_MI_2523_LIKELY_FINAL",3,1,0.333333333
"{% if contact.1 == true %}{{ contact.1 }},{% else %}{% endif %} it’s now or never: save up to 87% on all canvases! ALLLWOFFMPCRM16186_MPUK_DO_2528_LIKELY_REM_test",3,1,0.333333333
Your exclusive savings end soon - prices from just £15! LW12CRM15696_MPUK_MI_2526_LIKELY_REM_TEST,3,1,0.333333333
"&#x26a1; 24-hour deal for smart shoppers like you{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} 2WD2HDMPCRM15925_MPUK_MO_2526_LIKELY_test",3,1,0.333333333
"Hey{% if contact.1 == true %} {{ contact.1 }}, {% else %}, {% endif %}your top picks are almost gone! &#x1f31f; MULTIPBESTMPCRM16620_MPUK_MI_2524_LIKELY_REM_test",3,1,0.333333333
&#x23f0; Prime Deals Sale ends at midnight! Bestsellers from £2.40!  MULTIPFPDACMPCRM16573_MPUK_DI_2528_LIKELY_REM_FINAL,3,1,0.333333333
"Last call{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} Massive savings on our bestselling Canvases await! _MPUK_MI_2529_LIKELY_REM_test 1",3,1,0.333333333
"Get Inspired{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} We have ideas for you &#x1f4a1; 4LWFPMPCRM16676_MPUK_SO_2517_LIKELY_testt",3,1,0.333333333
"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, limited-time{% else %}Limited-time{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, limited-time{% else %}Limited-time{% endif %}{% endif %} offer: TOP  Canvas with up to 71% off! LW12CRM15696_MPUK_MI_2526_LIKELY_TEST2",3,1,0.333333333
&#x1f381; Mother's Day Sale - Bestsellers from just £2.40!  MULTIPFPDACMPCRM16573_MP_SO_2511_LIKELY_TEST1,3,1,0.333333333
"Capture the moment: Canvas, Acrylic, Metal Prints from $3.87 LWCOLDACADCDCRM16598_CD_SO_2513_LIKELY_TEST",3,3,1
&#x1f338; Spring into savings – save up to 71% on Canvas Prints!   4LWFPMPCRM16483_MP_SO_2510_LIKELY_FINAL2,3,1,0.333333333
Flash Sale: Aluminium Prints just £4.99 (were £37.90) 4LWALLADFPMPCRM16000_MPUK_SA_2549_LIKELY_FINAL,3,1,0.333333333
Gift for you: £6 off your next order! &#x1f381; MPFSHIP25_MPUK_DI_2549_LIKELY_TEST,3,1,0.333333333
"Only today{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %} Save up to 81% on Photo Products! 4LWPPLBL3CUMPCRM16683_MPUK_SO_2518_LIKELY_REM_TEST",3,1,0.333333333
Massive price drop! Up to 87% off inside! LW15P27PMPALTCRM15768_MP_MO_2512_LIKELY_FINAL_1,3,1,0.333333333
Exclusive Bestseller offer  – save up to 87%! MULTIPBESTMPALT2CRM16620_MPUK_SO_2532_LIKELY_FINAL2,3,1,0.333333333
"{% if contact.1 == true %} {{ contact.1 }},{% else %},{% endif %} create your dream space today – huge discounts on Art & Décor! 6LWALLHDMPALT2CRM16471_MPUK_SO_2519_LIKELY_FINAL",3,1,0.333333333
&#x1f6a8; The price drop on Canvas Prints has almost expired! Save now! 1395_24W4_MI_CA_ATTENTIVE_REM,3,3,1
Last Chance! Pay fixed prices for Canvas Prints! 9LWFP112026CRM16312_MPUK_SO_2530_LIKELY_REM_FINAL,3,1,0.333333333
Mega Photo Board Sale | From just £2.49! 4LWALLFXFPBMPCRM16045_MPUK_DI_2550_LIKELY_2_FINAL,3,1,0.333333333
"{% if contact.1 == true %}{{ contact.1 }}, unlock {% else %}Unlock {% endif %}your special offer &#x1f525; Up to 87% off Wall Décor! LWCOLDACADMPCRM16599_MPUK_SO_2526_LIKELY_test",3,1,0.333333333
"Don’t forget{% if contact.1 == '{{ contact.1 }}' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %} Your Thank You discounts end soon – up to 87% off! AllLWDACPP2ALT2CRM15618_MPUK_MI_2527_LIKELY_REM_FINAL_OLD",3,1,0.333333333
Too good to miss - Canvas & more from just £2.55 _MPUK_MI_2535_LIKELY_REM_TEST,3,1,0.333333333
Bestsellers are back – save up to 87%! MULTIPBESTMPALT2CRM16620_MPUK_SO_2532_LIKELY_FINAL,3,1,0.333333333
"Get Inspired{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %} We have ideas for you &#x1f4a1; 4LWFPMPCRM16676_MPUK_SO_2517_LIKELY_testttt",3,1,0.333333333
"Act fast{% if contact.1 == '' %}{% if contact.1 == true %}, {{  contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{  contact.1 }}! {% else %}! {% endif %}{% endif %} World Photography Day Flash Sale is on! MULTIPOFFMP3CRM16108_MPUK_DI_2534_LIKELY_TEST",3,1,0.333333333
"Act fast{% if contact.1 == '' %}{% if contact.1 == true %}, {{  contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{  contact.1 }}! {% else %}! {% endif %}{% endif %} World Photography Day Flash Sale is on! MULTIPOFFMP3CRM16108_MPUK_DI_2534_LIKELY_FINAL",3,1,0.333333333
Prices from as low as £3.60 – personalise your Photo Gifts now and save big! 7LWVARIOUSMPCRM16131_MPUK_MI_2518_LIKELY_FINAL,3,1,0.333333333
3 days: discounts of up to 52% 1395_23W6_SO_CA_COMA_A,2,2,1
Final Call: Parents’ Day gifts end tonight! 4LWBLPCUMIPI2CDCRM16534_CDUS_SO_2522_LIKELY_REM,2,2,1
"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, unlock{% else %}Unlock{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, unlock{% else %}Unlock{% endif %}{% endif %} your special offer | Up to 87% off Wall Décor! 8LWALLWDCDALTCRM16718_CDUS_MI_2535_LIKELY_FINAL",2,2,1
"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, don't {% else %}Don't{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, don't {% else %}Don't{% endif %}{% endif %} let your discount of up to 94% slip away! 6LWPG2ALTCRM15575_CDUS_SO_2542_LIKELY_REM_TEST",2,2,1
&#x23f3; Ends today: Up to 52% off on Photo Products! 1394_24W4_SO_CA_LIKELY_REM,2,2,1
XXL discount on XXL Canvas Prints 1395_24W4_MI_CA_LIKELY,2,2,1
"Buy more, save more | 7 days 1395_23W4_SO_CA_COMA_B",2,2,1
{% if contact.1 == true %} {{ contact.1 }}! {% else %}{% endif %}Today is the day to bring your photos to life &#x1f4f8; LWCOLDACADMPALTCRM16599_MPUK_MI_2531_LIKELY_REM_test,2,2,1
Up to 83% off Canvas Prints – your wall needs this TEST1_MPUK_MI_2534_LIKELY_ELU,2,2,1
Your perfect Wall Décor awaits! 1395_24W1_MI_CA_ATTENTIVE,2,2,1
Surprise! Get up to 30% EXTRA on everything—just in time for Mother’s Day! Copy of FM2AHW70_MP_FR_2449_LIKELY_TEST,2,2,1
"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, why{% else %}Why{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, why{% else %}Why{% endif %}{% endif %}  why wait? Get your Canvas today and save 87%! 403045USCRM10976_CDUS_SO_2533_LIKELY_REM_TEST",2,2,1
48 hours only! Save up to 18% on Wall Décor 1395_24W3_MI_CA_LIKELY_REM,2,2,1
"Up to -20% on EVERYTHING{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %} &#x1f631;  1395_24W1_SO_CA_LIKELY_NEW",2,2,1
(48h) Sitewide savings + GUARANTEED Christmas delivery TEST_D1DYY3T4_CSUS_MO_2550_ATTENTIVE2_REM2,2,0,0
&#x23f3; Your code ARJ32AA1 expires in 48 hours – use it now! ARJ32AA1_MP_MI_2512_LIKELY_REM_TEST,2,2,1
"{% if contact.1 == '' %}{% if contact.1 == true %}{{ contact.1 }}, why{% else %}Why{% endif %}{% else %}{% if contact.1 == true %}{{ contact.1 }}, why{% else %}Why{% endif %}{% endif %}  why wait? Get your Canvas today and save 87%! 403045USCRM10976_CDUS_SO_2533_LIKELY_REM_FINAL",2,2,1
"&#x1f384; Get ready{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %} Christmas gifts up to 95% off!  MULTIPCD3CRM15887_CDUS_SO_2545_LIKELY_FINAL",2,2,1
Final call! Canvas & Home Décor from just £6.50! 6LWVARIOUSCRM15037_MPUK_SO_2542_LIKELY_REM_TEST,2,2,1
"Guess what? We've got a deal for you{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %} 1395_24W4_SO_CA_LIKELY",2,2,1
Last chance! Discount on ALL products is almost gone! 1395_24W1_SO_CA_LIKELY_REM_NEW,2,2,1
Too good to miss - Canvas & more from just £2.55 6LWALLWDMPCRM16787_MPUK_MI_2535_LIKELY_REM_TEST,2,2,1
Labor Day Sale: Canvases from $3.74 – ends at midnight! &#x1f389; 1LWLWCOL30PUSCRM15659_CDUS_SO_2535_LIKELY_REM_FINAL2,2,2,1
Open me for up to 52% OFF 1395_24W3_SO_CA_ATTENTIVE,2,2,1
6 Formats ● 3 days ● Save up to 28% 1395_24W2_SO_CA_ATTENTIVE,2,2,1
"Thank you{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}!{% else %}!{% endif %}{% endif %} Wall Décor from just $3.74 &#x1f381; POFFLWDACPPUSALT4CRM16301_CDUS_MI_2602_LIKELY_TEST",2,2,1
"Up to -95% off as reward for keeping us busy{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }}! {% else %}! {% endif %}{% endif %} &#x1f4a5; MULTIPERCENT3CDCRM17188_CDUS_MI_2552_LIKELY_FINAL",2,2,1
Sunday savings! Canvases and Home Décor starting from $7! 6LWPG2ALTCRM15575_CDUS_SO_2542_LIKELY_TEST,2,2,1
Too good to miss - Canvas & more from just $2.73 8LWALLWDCDALTCRM16718_CDUS_MI_2535_LIKELY_REM_FINAL,2,2,1
"&#x1f525; Save 50% on your order – Hurry, offer ends soon! ZRN42EMQ_MPUK_MI_2550_LIKELY_TEST",2,2,1
Up to 82% OFF personalized Canvas Prints – shop now! 25W1_MI_CS_LIKELY_FINAL,2,2,1
6 Formats ● 3 days ● Save up to 28% 1395_24W2_SO_CA_LIKELY,2,2,1
{% if contact.1 == true %} {{ contact.1 }}! {% else %}{% endif %}Today is the day to bring your photos to life &#x1f4f8; LWCOLDACADMPALTCRM16599_MPUK_MI_2531_LIKELY_REM_final,2,2,1
